candidate_id,summary,extracted_skills,skill_count
resume_004225,"求职意向：后端开发工程师。
教育背景：本科，学士学位，双一流高校，网络工程专业，无。
个人概述：具备...",微服务;Node.js;PostgreSQL;Python;Java;JavaScript;SQL;Go;Spring;Django;Flask;MySQL;MongoDB;Redis;技术美术;Kubernetes;Kafka;分布式系统;C#;Linux;向量数据库,21
resume_004226,"求职意向：移动开发工程师。
教育背景：本科，学士学位，211高校，数字媒体技术专业，英语四级。
个人...",Android;React;Vue;用户增长;Python;Java;JavaScript;SQL;Go;Swift;系统架构;性能优化;产品经理;运维;Automated Testing;Rust,16
resume_004227,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述：具...",Automated Testing;Python;Java;JavaScript;SQL;Go;系统架构;Linux;测试开发;MySQL;Rust;产品经理;运维;技术美术;向量数据库,15
resume_004228,"求职意向：数据分析师。
教育背景：本科，学士学位，双一流高校，数据科学与大数据技术专业，英语四级。
...",数据科学;商业分析;数据分析;SQL;数据湖;实时计算;Python;Java;JavaScript;Go;MySQL;PostgreSQL;MongoDB;Hadoop;Spark;推荐算法;数据可视化;产品经理;运维;经营分析;用户增长;渠道运营;机器学习,23
resume_004229,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，211高校，数据科学与大数据技术专业，英语六...",数据科学;Spark;实时计算;Kafka;技术美术;MySQL;Linux;Python;SQL;PostgreSQL;MongoDB;TensorFlow;PyTorch;Hadoop;Docker;分布式系统;ETL;产品经理;运维;实时数仓;数据治理;TypeScript;数据质量;系统架构;Data Warehouse;特征工程;Go;机器学习;向量数据库,29
resume_004230,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，质量管理工程专业，英语四级。
个人概述：...",Automated Testing;分布式系统;Python;JavaScript;SQL;测试开发;产品经理;运维;C#;Rust;技术美术;向量数据库,12
resume_004231,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，双一流高校，软件工程专业，英语六级。
个...",React;Vue;系统架构;用户增长;Python;JavaScript;CSS;TypeScript;UX设计;商业分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据可视化;Automated Testing,17
resume_004232,"求职意向：数据分析师。
教育背景：博士研究生，博士学位，海外高校，统计学专业，英语六级。
个人概述：...",商业分析;数据分析;ETL;实时计算;SQL;机器学习;自然语言处理;Java;JavaScript;MySQL;PostgreSQL;MongoDB;Redis;TensorFlow;PyTorch;技术美术;Python;数据可视化;Go;C++;产品经理;运维;经营分析;品牌;用户增长;渠道运营;向量数据库;Data Warehouse,28
resume_004233,"求职意向：前端开发工程师。
教育背景：本科，学士学位，普通高校，数字媒体技术专业，无。
个人概述：具...",React;Vue;系统架构;分布式系统;用户增长;Java;JavaScript;CSS;Web;TypeScript;产品经理;运维;人工智能;运营管理;游戏服务器;Python;数据可视化;UX设计;性能优化,19
resume_004234,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，海外高校，计算机科学与技术专业，英语六级...",Vue;React;分布式系统;系统架构;用户增长;品牌;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;C++;人工智能;数据分析;产品经理;运维;运营管理;游戏服务器;UX设计;性能优化;数据可视化;Automated Testing,25
resume_004235,"求职意向：数据工程师。
教育背景：本科，学士学位，普通高校，数据科学与大数据技术专业，无。
个人概述...",数据科学;SQL;Kafka;Data Warehouse;Redis;Kubernetes;Python;Java;MySQL;PostgreSQL;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;商业分析;Linux;Docker;实时计算;实时数仓;数据治理;ETL;数据质量;自然语言处理,24
resume_004236,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
...",Vue;React;分布式系统;系统架构;Python;JavaScript;SQL;Go;CSS;TypeScript;C++;人工智能;数据分析;产品经理;运维;运营管理;游戏服务器;UX设计;数据可视化;性能优化,20
resume_004237,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，数字媒体技术专业，无。
个人概述：...",React;Vue;系统架构;分布式系统;用户增长;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;商业分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据分析;数据可视化,21
resume_004238,"求职意向：前端开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
...",Vue;React;系统架构;Java;JavaScript;SQL;CSS;Web;TypeScript;Rust;C++;人工智能;产品经理;运维;运营管理;游戏服务器;数据可视化;数据分析;商业分析;性能优化,20
resume_004239,"求职意向：数据工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
个人...",Kafka;数据湖;Spark;Redis;Docker;Python;Java;JavaScript;SQL;Go;MySQL;PostgreSQL;MongoDB;TensorFlow;PyTorch;Hadoop;商业分析;Linux;实时计算;人工智能;系统架构;产品经理;运维;实时数仓;数据治理;ETL;数据质量,27
resume_004240,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，211高校，信息工程专业，英语六级。
个人概...",SQL;Spark;实时计算;技术美术;PostgreSQL;MySQL;Docker;Python;Go;MongoDB;TensorFlow;PyTorch;Hadoop;商业分析;Linux;Kubernetes;Kafka;Data Warehouse;系统架构;产品经理;运维;实时数仓;数据治理;计算机视觉;自然语言处理;ETL;数据质量;C++;向量数据库,29
resume_004241,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，交互设计专业，英语四级。
个人概述...",UX设计;React;Vue;系统架构;品牌;用户增长;Python;JavaScript;Go;CSS;TypeScript;Rust;C++;产品经理;运维;运营管理;游戏服务器;数据可视化;性能优化,19
resume_004242,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，211高校，信息管理与信息系统专业，英语六级...",数据分析;商业分析;SQL;Data Warehouse;Spark;Python;Go;MySQL;PostgreSQL;MongoDB;Redis;Hadoop;数据可视化;人工智能;产品经理;运维;经营分析;用户增长;渠道运营;机器学习,20
resume_004243,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，数字媒体技术专业，英语六级。...",React;Vue;系统架构;分布式系统;用户增长;品牌;Python;Java;JavaScript;SQL;Go;CSS;TypeScript;C#;产品经理;运维;运营管理;游戏服务器;UX设计;商业分析;数据可视化;数据分析;性能优化;Rust;Automated Testing,25
resume_004244,"求职意向：数据工程师。
教育背景：本科，学士学位，211高校，数据科学与大数据技术专业，英语四级。
...",数据科学;实时计算;数据湖;Spark;PostgreSQL;技术美术;Docker;Python;SQL;MySQL;MongoDB;Redis;TensorFlow;PyTorch;Hadoop;Linux;Kafka;产品经理;运维;实时数仓;数据治理;ETL;自然语言处理;数据质量;系统架构;向量数据库,26
resume_004245,"求职意向：数据工程师。
教育背景：博士研究生，博士学位，985高校，数据科学与大数据技术专业，英语六...",数据科学;实时计算;ETL;数据湖;技术美术;Redis;Docker;Linux;Python;Java;SQL;Go;MySQL;PostgreSQL;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;商业分析;Kubernetes;Kafka;数据平台;Rust;机器学习;产品经理;运维;实时数仓;数据治理;Data Warehouse;人工智能;数据质量;TypeScript;向量数据库,34
resume_004246,"求职意向：后端开发工程师。
教育背景：博士研究生，博士学位，海外高校，软件工程专业，英语六级。
个人...",微服务;Node.js;系统架构;Redis;Java;JavaScript;SQL;Go;Spring;Django;Flask;MySQL;PostgreSQL;Docker;Kafka;Linux;产品经理;运维;分布式系统,19
resume_004247,"求职意向：云计算工程师。
教育背景：本科，学士学位，双一流高校，网络工程专业，无。
个人概述：具备0...",Kubernetes;Docker;Linux;CUDA;Java;JavaScript;Go;AWS;Azure;Ansible;Terraform;技术美术;系统架构;Prometheus;向量数据库,15
resume_004248,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，质量管理工程专业，英语四级。
个人概述...",Automated Testing;Python;Java;Go;测试开发;MySQL;产品经理;运维;Docker;Kubernetes;技术美术;向量数据库,12
resume_004249,"求职意向：运维工程师。
教育背景：博士研究生，博士学位，双一流高校，信息安全专业，英语六级。
个人概...",运维;网络安全;Docker;Linux;Kubernetes;Automated Testing;技术美术;Python;JavaScript;AWS;Azure;Ansible;Terraform;Redis;Prometheus;人工智能;系统架构;SQL;产品经理;向量数据库,20
resume_004250,"求职意向：算法工程师。
教育背景：本科，学士学位，双一流高校，人工智能专业，英语四级。
个人概述：具...",人工智能;智能体框架;特征工程;Java;TensorFlow;PyTorch;商业分析;ARM;Python;机器学习;深度学习;系统架构;产品经理;运维;检索增强生成;LangChain;Data Warehouse;提示词工程;多模态;内容运营;模型训练;计算机视觉,22
resume_004251,"求职意向：运维工程师。
教育背景：博士研究生，博士学位，985高校，网络工程专业，英语六级。
个人概...",运维;Linux;Docker;Automated Testing;Python;Java;JavaScript;SQL;Go;AWS;Azure;Kubernetes;Ansible;技术美术;Prometheus;产品经理;风控模型;网络安全;向量数据库,19
resume_004252,"求职意向：数据分析师。
教育背景：本科，学士学位，211高校，信息管理与信息系统专业，英语四级。
个...",数据分析;商业分析;实时计算;Data Warehouse;Spark;技术美术;Java;SQL;MySQL;PostgreSQL;MongoDB;Redis;大模型;自然语言处理;数据挖掘;Python;数据可视化;经营分析;Go;用户增长;Rust;渠道运营,22
resume_004253,"求职意向：移动开发工程师。
教育背景：本科，学士学位，普通高校，计算机科学与技术专业，英语四级。
个...",Android;Vue;React;用户增长;品牌;Java;JavaScript;Go;Swift;性能优化;产品经理;运维;系统架构,13
resume_004254,"求职意向：移动开发工程师。
教育背景：本科，学士学位，211高校，数字媒体技术专业，无。
个人概述：...",Swift;React;Vue;品牌;Python;Android;分布式系统;性能优化;TypeScript;产品经理;运维;系统架构;C++,13
resume_004255,"求职意向：运维工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语六级。
个人概述：具备...",运维;Docker;Automated Testing;技术美术;Java;JavaScript;SQL;Kubernetes;Linux;Ansible;Prometheus;产品经理;向量数据库,13
resume_004256,"求职意向：数据工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语四级。
个人...",SQL;实时计算;Spark;PostgreSQL;Redis;Linux;Python;Java;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;Docker;Kafka;人工智能;系统架构;ETL;产品经理;运维;实时数仓;数据治理;自然语言处理;数据质量;机器学习,25
resume_004257,"求职意向：全栈开发工程师。
教育背景：博士研究生，博士学位，985高校，计算机科学与技术专业，英语六...",全栈;Vue;React;微服务;Node.js;分布式系统;系统架构;Python;Java;JavaScript;SQL;CSS;Web;TypeScript;Spring;Django;Flask;MySQL;Redis;PostgreSQL;产品经理;运维;数据可视化,23
resume_004258,"求职意向：云计算工程师。
教育背景：本科，学士学位，普通高校，信息安全专业，英语六级。
个人概述：具...",网络安全;Linux;Docker;ARM;CUDA;Python;Go;AWS;Azure;Kubernetes;Terraform;MySQL;PostgreSQL;TypeScript;产品经理;运维;项目管理;C#,18
resume_004259,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",微服务;Node.js;分布式系统;系统架构;MySQL;Python;Java;JavaScript;SQL;Spring;Django;Flask;PostgreSQL;Kubernetes;Redis;Rust;产品经理;运维;Spark;Kafka;ETL;TypeScript,22
resume_004260,"求职意向：后端开发工程师。
教育背景：博士研究生，博士学位，海外高校，计算机科学与技术专业，英语六级...",Node.js;微服务;系统架构;分布式系统;Python;Java;JavaScript;Spring;Django;Flask;Kafka;商业分析;MySQL;PostgreSQL;MongoDB;Redis;技术美术;Docker;产品经理;运维;SQL;C#;Linux;ETL;向量数据库,25
resume_004261,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，数字媒体技术专业，英语六级。...",React;Vue;系统架构;品牌;用户增长;Java;JavaScript;SQL;CSS;Web;Python;TypeScript;产品经理;运维;运营管理;游戏服务器;商业分析;数据可视化;性能优化;Automated Testing,20
resume_004262,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，信息安全专业，英语六级。
个人概述：具...",网络安全;Automated Testing;分布式系统;Python;Java;测试开发;Rust;Linux,8
resume_004263,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，信息工程专业，英语四级。
个人概述...",微服务;Node.js;分布式系统;Python;Java;SQL;Go;Spring;Django;Flask;MySQL;PostgreSQL;Redis;人工智能;Kafka;产品经理;运维;Spark;Docker;C++,20
resume_004264,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语六级。
个人概述：具备...",Automated Testing;分布式系统;Python;Java;SQL;Go;系统架构;Linux;测试开发;产品经理;运维;Kubernetes;Docker,13
resume_004265,"求职意向：数据工程师。
教育背景：硕士研究生，硕士学位，211高校，数据科学与大数据技术专业，英语六...",数据科学;ETL;SQL;Kafka;PostgreSQL;技术美术;Docker;Linux;Java;Go;MySQL;MongoDB;Hadoop;Spark;Python;实时计算;分布式系统;系统架构;产品经理;运维;实时数仓;数据治理;数据质量;Data Warehouse;向量数据库,25
resume_004266,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，无。
个人概...",React;Vue;系统架构;用户增长;Python;Java;JavaScript;SQL;Go;CSS;Web;C++;TypeScript;人工智能;产品经理;运维;运营管理;游戏服务器;商业分析;数据可视化;性能优化,21
resume_004267,"求职意向：数据工程师。
教育背景：本科，学士学位，双一流高校，信息工程专业，英语六级。
个人概述：具...",ETL;数据湖;实时计算;PostgreSQL;Redis;Linux;Kubernetes;Java;SQL;MySQL;MongoDB;Hadoop;Spark;商业分析;Python;Kafka;产品经理;运维;实时数仓;数据治理;计算机视觉;数据质量;JavaScript,23
resume_004268,"求职意向：数据分析师。
教育背景：本科，学士学位，211高校，统计学专业，英语六级。
个人概述：具备...",数据分析;商业分析;Data Warehouse;数据湖;SQL;数据挖掘;Python;MySQL;MongoDB;Redis;TensorFlow;PyTorch;Hadoop;Spark;风控模型;大模型;自然语言处理;数据可视化;经营分析;产品经理;运维;用户增长;渠道运营,23
resume_004269,"求职意向：算法工程师。
教育背景：本科，学士学位，211高校，人工智能专业，英语四级。
个人概述：具...",人工智能;大模型;自然语言处理;计算机视觉;深度学习;Python;TensorFlow;PyTorch;Hadoop;Spark;机器学习;系统架构;产品经理;运维;检索增强生成;Go;实时计算;提示词工程;多模态;内容运营;LangChain;Rust;模型训练,23
resume_004270,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，网络工程专业，英语四级。
个人概述...",微服务;Node.js;系统架构;PostgreSQL;Java;Spring;Django;Flask;MySQL;MongoDB;Redis;Docker;Python;产品经理;运维;SQL;Linux;分布式系统;Kafka;实时计算,20
resume_004271,"求职意向：前端开发工程师。
教育背景：本科，学士学位，普通高校，计算机科学与技术专业，英语六级。
个...",Vue;React;系统架构;用户增长;Python;Java;JavaScript;Go;CSS;Web;TypeScript;人工智能;商业分析;产品经理;运维;运营管理;游戏服务器;C++;数据可视化;UX设计;性能优化,21
resume_004272,"求职意向：测试工程师。
教育背景：本科，学士学位，普通高校，信息安全专业，无。
个人概述：具备6年左...",网络安全;Automated Testing;系统架构;Java;JavaScript;人工智能;测试开发;TypeScript;产品经理;运维;Docker;技术美术;向量数据库,13
resume_004273,"求职意向：数据分析师。
教育背景：本科，学士学位，211高校，信息管理与信息系统专业，英语四级。
个...",商业分析;数据分析;ETL;Data Warehouse;Spark;深度学习;Python;Java;JavaScript;SQL;Go;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;数据挖掘;数据可视化;人工智能;Redis;产品经理;运维;经营分析;品牌;用户增长;渠道运营,26
resume_004274,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，交互设计专业，英语六级。
个...",UX设计;Vue;React;系统架构;用户增长;Java;JavaScript;SQL;Go;CSS;TypeScript;C++;产品经理;运维;运营管理;游戏服务器;Rust;数据可视化;性能优化;Automated Testing,20
resume_004275,"求职意向：全栈开发工程师。
教育背景：博士研究生，博士学位，双一流高校，网络工程专业，英语六级。
个...",全栈;Vue;React;Node.js;微服务;系统架构;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;Spring;Django;Flask;Kafka;商业分析;MySQL;PostgreSQL;MongoDB;Redis;产品经理;运维;Docker;Linux;数据可视化,28
resume_004276,"求职意向：算法工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，无。
个人概述：具备2年...",AIGC;提示词工程;人工智能;计算机视觉;自然语言处理;Python;Java;SQL;Go;TensorFlow;PyTorch;Hadoop;Spark;商业分析;机器学习;深度学习;TypeScript;LangChain;Data Warehouse;产品经理;运维;检索增强生成;系统架构;多模态;内容运营;模型训练;分布式训练,27
resume_004277,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述：具...",Automated Testing;分布式系统;Python;JavaScript;SQL;Go;Kubernetes;C++;测试开发,9
resume_004278,"求职意向：移动开发工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
...",Swift;React;Vue;用户增长;品牌;Python;Java;JavaScript;SQL;Go;Android;分布式系统;性能优化;Automated Testing;产品经理;运维;系统架构,17
resume_004279,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，质量管理工程专业，英语六级。
个人概述...",Automated Testing;Python;Java;SQL;Go;系统架构;测试开发;Kubernetes;产品经理;运维;C#,11
resume_004280,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，双一流高校，统计学专业，英语六级。
个人概述...",商业分析;数据分析;数据湖;实时计算;Kafka;Python;Java;JavaScript;SQL;MySQL;MongoDB;Redis;TensorFlow;PyTorch;特征工程;数据可视化;产品经理;运维;经营分析;用户增长;渠道运营;PostgreSQL;机器学习,23
resume_004281,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，计算机科学与技术专业，英语六...",Node.js;微服务;分布式系统;PostgreSQL;Java;JavaScript;SQL;Spring;Django;Flask;Kafka;商业分析;MySQL;Redis;技术美术;Linux;产品经理;运维;人工智能;Spark;实时计算;C#;Docker;向量数据库,24
resume_004282,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
个人...",Automated Testing;Python;Java;SQL;Go;分布式系统;Kubernetes;PostgreSQL;测试开发;Rust,10
resume_004283,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，网络工程专业，英语六级。
个...",全栈;React;Vue;Node.js;微服务;系统架构;分布式系统;Java;JavaScript;CSS;Web;TypeScript;Spring;Django;Flask;MySQL;PostgreSQL;MongoDB;Redis;Docker;产品经理;运维;Linux;数据可视化,24
resume_004284,"求职意向：测试工程师。
教育背景：本科，学士学位，双一流高校，计算机科学与技术专业，英语四级。
个人...",Automated Testing;分布式系统;Python;Java;SQL;系统架构;测试开发;C#;产品经理;运维;Redis;C++;Linux,13
resume_004285,"求职意向：数据工程师。
教育背景：本科，学士学位，普通高校，信息工程专业，英语四级。
个人概述：具备...",Spark;Kafka;SQL;PostgreSQL;Docker;Python;MySQL;MongoDB;Redis;Hadoop;Linux;实时计算;产品经理;运维;实时数仓;数据治理;计算机视觉;自然语言处理;ETL;数据质量;系统架构,21
resume_004286,"求职意向：前端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",React;Vue;系统架构;用户增长;Python;Java;JavaScript;SQL;Go;CSS;Rust;C#;TypeScript;商业分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据可视化,20
resume_004287,"求职意向：云计算工程师。
教育背景：硕士研究生，硕士学位，985高校，网络工程专业，英语六级。
个人...",Kubernetes;Linux;人工智能;模型压缩;Python;JavaScript;SQL;Go;AWS;Azure;Docker;Ansible;Terraform;PostgreSQL;项目管理;产品经理;运维;Rust;技术美术;向量数据库,20
resume_004288,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，985高校，信息工程专业，英语六级。
个...",全栈;React;Vue;Node.js;微服务;系统架构;Python;Java;JavaScript;SQL;Go;CSS;Web;TypeScript;Spring;Django;Flask;Kafka;商业分析;MySQL;PostgreSQL;Redis;人工智能;Rust;产品经理;运维;数据可视化,27
resume_004289,"求职意向：运维工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述：具...",运维;Linux;Kubernetes;Automated Testing;MySQL;Python;Java;JavaScript;SQL;Docker;Redis;Prometheus;产品经理;系统架构,14
resume_004290,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，211高校，应用数学专业，英语六级。
个人概...",商业分析;数据分析;ETL;SQL;Kafka;Python;Go;MySQL;PostgreSQL;MongoDB;Redis;Hadoop;Spark;推荐算法;数据可视化;产品经理;运维;经营分析;用户增长;渠道运营;机器学习,21
resume_004291,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，英语四级。
个人概述...",Node.js;微服务;系统架构;Redis;Python;Java;JavaScript;SQL;Spring;Django;Flask;Kafka;商业分析;MySQL;MongoDB;Docker;产品经理;运维;Data Warehouse;Rust,20
resume_004292,"求职意向：数据分析师。
教育背景：硕士研究生，硕士学位，985高校，信息管理与信息系统专业，英语六级...",商业分析;数据分析;SQL;ETL;Kafka;深度学习;Python;Java;JavaScript;Go;MySQL;MongoDB;Redis;TensorFlow;PyTorch;Hadoop;Spark;推荐算法;技术美术;数据可视化;人工智能;品牌;产品经理;运维;经营分析;用户增长;PostgreSQL;渠道运营;计算机视觉;Data Warehouse,30
resume_004293,"求职意向：数据工程师。
教育背景：博士研究生，博士学位，双一流高校，计算机科学与技术专业，英语六级。...",实时计算;Kafka;数据湖;Redis;PostgreSQL;Kubernetes;Java;SQL;Go;MySQL;MongoDB;TensorFlow;PyTorch;Hadoop;Spark;商业分析;Docker;Python;人工智能;数据平台;ETL;分布式系统;机器学习;产品经理;运维;实时数仓;数据治理;计算机视觉;自然语言处理;数据质量;Data Warehouse;深度学习,32
resume_004294,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，985高校，软件工程专业，英语六级。
个...",微服务;Node.js;系统架构;Redis;Python;SQL;Go;Spring;Django;Flask;MySQL;技术美术;Docker;Java;分布式系统;实时计算;产品经理;运维;Kafka;Linux;C#;TypeScript;Kubernetes;向量数据库,24
resume_004295,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，交互设计专业，英语六级。
个...",UX设计;Vue;React;系统架构;用户增长;Java;JavaScript;SQL;Go;CSS;Rust;TypeScript;产品经理;运维;商业分析;运营管理;游戏服务器;数据可视化;数据分析;性能优化;Automated Testing,21
resume_004296,"求职意向：数据工程师。
教育背景：博士研究生，博士学位，海外高校，数据科学与大数据技术专业，英语六级...",数据科学;SQL;Data Warehouse;Spark;PostgreSQL;技术美术;Docker;Python;Java;JavaScript;Go;MySQL;MongoDB;Redis;Hadoop;实时计算;Kafka;数据平台;ETL;产品经理;运维;实时数仓;数据治理;分布式系统;深度学习;数据质量;Rust;向量数据库,28
resume_004297,"求职意向：云计算工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，无。
个人概述...",Kubernetes;Docker;Java;JavaScript;SQL;Go;AWS;Azure;Terraform;PostgreSQL;Linux;Prometheus;TypeScript,13
resume_004298,"求职意向：算法工程师。
教育背景：博士研究生，博士学位，双一流高校，计算机科学与技术专业，英语六级。...",人工智能;智能体框架;数据挖掘;推荐算法;机器学习;Python;Java;JavaScript;SQL;TensorFlow;PyTorch;Hadoop;Spark;商业分析;深度学习;大模型;检索增强生成;产品经理;运维;系统架构;提示词工程;多模态;内容运营;Rust;分布式训练;模型训练;模型推理;性能优化;Data Warehouse;模型量化,30
resume_004299,"求职意向：算法工程师。
教育背景：硕士研究生，硕士学位，双一流高校，计算机科学与技术专业，英语六级。...",人工智能;AIBot;智能体框架;多模态;特征工程;机器学习;Python;Java;JavaScript;TensorFlow;PyTorch;模型推理;Ascend;深度学习;产品经理;运维;检索增强生成;LangChain;分布式系统;提示词工程;内容运营;大模型;系统架构;实时计算;模型训练;性能优化;数据湖;C++;模型量化,29
resume_004300,"求职意向：前端开发工程师。
教育背景：博士研究生，博士学位，985高校，计算机科学与技术专业，英语六...",Vue;React;分布式系统;系统架构;用户增长;Java;JavaScript;SQL;CSS;Web;TypeScript;人工智能;数据分析;产品经理;运维;运营管理;游戏服务器;性能优化;数据可视化;UX设计;Automated Testing,21
resume_004301,"求职意向：运维工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述：具...",运维;Docker;Linux;Automated Testing;技术美术;Python;AWS;Azure;Kubernetes;Ansible;Prometheus;C++;网络安全;C#;向量数据库,15
resume_004302,"求职意向：全栈开发工程师。
教育背景：本科，学士学位，双一流高校，软件工程专业，英语四级。
个人概述...",全栈;React;Vue;微服务;Node.js;系统架构;Python;JavaScript;CSS;Spring;Django;Flask;Kafka;商业分析;MongoDB;技术美术;TypeScript;产品经理;运维;人工智能;C++;MySQL;数据可视化;向量数据库,24
resume_004303,"求职意向：全栈开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，软件工程专业，英语六级。
个...",全栈;React;Vue;微服务;Node.js;分布式系统;Java;JavaScript;CSS;Web;TypeScript;Spring;Django;Flask;MySQL;技术美术;Redis;产品经理;运维;Kubernetes;Linux;C#;数据可视化;向量数据库,24
resume_004304,"求职意向：后端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，信息工程专业，英语六级。
个...",微服务;Node.js;系统架构;MySQL;Python;Java;Spring;Django;Flask;Kafka;商业分析;PostgreSQL;MongoDB;Redis;人工智能;SQL;产品经理;运维;Spark;Linux;Docker,21
resume_004305,"求职意向：前端开发工程师。
教育背景：硕士研究生，硕士学位，211高校，数字媒体技术专业，英语六级。...",React;Vue;系统架构;用户增长;品牌;Java;JavaScript;SQL;CSS;Python;TypeScript;产品经理;运维;运营管理;游戏服务器;数据可视化;性能优化;C#;数据分析;Automated Testing,20
resume_004306,"求职意向：后端开发工程师。
教育背景：本科，学士学位，211高校，软件工程专业，无。
个人概述：具备...",Node.js;微服务;技术美术;Redis;Java;Spring;Django;Flask;MySQL;Linux;实时计算;数据湖;Kafka;C++;向量数据库,15
resume_004307,"求职意向：测试工程师。
教育背景：硕士研究生，硕士学位，211高校，计算机科学与技术专业，英语六级。...",Automated Testing;Python;JavaScript;系统架构;测试开发;产品经理;运维;MySQL;Linux;TypeScript,10
resume_004308,"求职意向：测试工程师。
教育背景：本科，学士学位，211高校，信息安全专业，英语四级。
个人概述：具...",网络安全;Automated Testing;系统架构;Python;Java;JavaScript;Go;Linux;人工智能;测试开发;产品经理;运维;C#;技术美术;向量数据库,15
resume_004309,"求职意向：后端开发工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，英语四级。
个人概述：...",微服务;Node.js;分布式系统;系统架构;Redis;Python;Java;JavaScript;SQL;Spring;Django;Flask;MySQL;PostgreSQL;MongoDB;Kubernetes;产品经理;运维;Data Warehouse;Kafka;Rust;Spark,22
resume_004310,"求职意向：移动开发工程师。
教育背景：硕士研究生，硕士学位，双一流高校，软件工程专业，英语六级。
个...",Swift;Android;Vue;React;Python;性能优化;产品经理;运维;Rust;SQL;Automated Testing,11
resume_004311,"求职意向：算法工程师。
教育背景：本科，学士学位，普通高校，软件工程专业，无。
个人概述：具备9年左...",多模态;人工智能;大模型;特征工程;深度学习;Python;Java;JavaScript;SQL;TensorFlow;PyTorch;模型压缩;机器学习;Rust;检索增强生成;产品经理;运维;系统架构;提示词工程;内容运营;模型训练;分布式推理;计算机视觉,23
resume_004312,"求职意向：运维工程师。
教育背景：本科，学士学位，211高校，计算机科学与技术专业，英语六级。
个人...",运维;Docker;Kubernetes;Automated Testing;MySQL;Python;Java;AWS;Azure;Linux;技术美术;Prometheus;网络安全;Rust;向量数据库,15
