job_id,title,extracted_skills,skill_count
job_c6402108e544110832f6,行业解决方案架构师（金融）,解决方案;云原生;人工智能;大模型;全栈;产品经理;场景设计;分布式系统;数据中心;市场宣发;游戏策划;品牌;Ascend,13
job_c67531e2de3edf64bc17,UE微恐轻动作项目- 资深3D角色设计师,动画设计;角色设计;图形渲染,3
job_c6a28dfdc191a3fac921,Rust技术专家,Rust;人工智能;场景设计;大模型;解决方案;系统架构;性能优化;技术美术,8
job_c6b75be2aa110c5d3a0c,元宝-Android开发工程师,Android;性能优化;UX设计,3
job_c6e166ec4f71657b66aa,元宝-标注项目管理-文生图/视频,数据标注;项目管理;人工智能;内容运营;产品经理;模型优化,6
job_c70218934363908c251e,腾讯云汽车行业解决方案架构师-出海专项,解决方案;市场宣发;分布式系统,3
job_c75f08092d7752562c97,AI Agent系统与应用可靠性专家,人工智能;智能体;场景设计;产品经理;机器学习;深度学习;大模型;系统架构;检索增强生成;智能体开发;分布式系统;微服务;Docker,13
job_c78335af89b2a17a5585,大模型应用开发平台技术专家,大模型;市场宣发;人工智能;智能体;场景设计;Python;Java;C++;LangChain;系统架构;分布式系统;多模态;解决方案,13
job_c789c7e24eb91657fefb,元宝-大模型业务数据专家,大模型;人工智能;数据质量;数据标注;产品经理,5
job_c7b882707c504fcdbe52,在研日漫IP动作游戏-游戏客户端开发工程师,游戏客户端;动画设计,2
job_c7d5445109a043902da1,微信-PC客户端开发工程师-跨平台,游戏客户端;Linux;人工智能;性能优化,4
job_c8453b661d967c420456,混元大模型应用算法工程师,大模型;人工智能;场景设计;智能体;解决方案,5
job_c8784ba07947760f2e18,定价分析专员,运营管理;人工智能;产品经理;市场宣发,4
job_c9a3506f03b9fdcfd6a9,微信读书/输入法/秒剪-大模型应用研发工程师-Harness工程,大模型;Go;Node.js;Python;智能体;游戏服务器;MySQL;Redis;Kafka;版本管理,10
job_c9ac57f4d1f6daf4d588,微信小店-后台开发工程师-交易基础(商品方向),游戏服务器;市场宣发;场景设计,3
job_ca4c8c72b2f420292ff9,魔方工作室-UE流程工具开发TA,技术美术;引擎开发;用户增长,3
job_cb4c41b73e6f74e75a0f,数据中心规划专家,数据中心;电气工程;资源管理;场景设计;经营分析;渠道运营,6
job_cba46a608e89622fa4d7,金铲铲之战-数据分析,数据分析;产品经理;内容运营,3
job_cbc509d8836a0516a678,微信视频号-后台开发高级工程师（大模型技术方向）,游戏服务器;大模型;人工智能;场景设计;产品经理,5
job_cc18fff7f9aaaeaaba08,ima增长策略产品-商业和增长方向,用户增长;产品经理;经营分析;商业分析;人工智能;渠道运营;内容运营,7
job_ccd4ea824b0303586870,UE微恐轻动作项目-资深关卡策划(PVEVP方向),动画设计;关卡策划;人工智能,3
job_cd0aad624574a2e0300f,采购业务管理数据 BI,商业分析;数据可视化;数据治理;人工智能;全栈;检索增强生成,6
job_cdf0ec928c37bf4b1db0,企业微信-数据库研发工程师-（北京/成都）,分布式系统;系统架构;引擎开发,3
job_ce909ac13cdb76c199d3,大模型训练框架研发工程师-强化学习/精调/蒸馏方向,模型训练;强化学习;知识蒸馏;分布式训练;大模型;Swift;模型微调;人类反馈强化学习;产品经理;解决方案,10
job_ce9b8e0206435d613444,终端安全客户端研发工程师,产品经理;系统架构;解决方案,3
job_ceaf777479127e364cec,和平精英-内容经理-新星引力计划,内容运营;市场宣发;渠道运营;产品经理;游戏策划,5
job_cf18718c33651b649e45,V7产品部-产品运营-商业化+数据分析,产品经理;数据分析;数据质量监控;内容运营,4
job_cfa20f56e2bdd087aad7,高级GPU训练工程师,市场宣发;机器学习平台,2
job_cfade9a600bbad919c15,和平精英-2D美宣设计师（玩法）-新星引力计划,人工智能;内容运营,2
job_d08eb708933ae48c7224,《异人之下》游戏客户端开发工程师（引擎优化方向）,游戏客户端;引擎开发,2
job_d13e8744dfa39b3a6f2a,元宝-效果设计师（AIGC方向）,AIGC;多模态;游戏策划;人工智能;产品经理,5
job_d151612be45d96d75886,PUBG Mobile-游戏AI策划-新星引力计划,商业分析;人工智能;游戏策划;产品经理;场景设计;解决方案,6
job_d16f74df68342cd2fb7b,《三角洲行动》-策略分析,产品经理;内容运营;市场宣发;游戏运营,4
job_d1900b6262896da6ee59,UE微恐轻动作项目-资深系统策划,动画设计;游戏策划,2
job_d19f510f968190da70fe,国风预研项目-3D场景美术设计师,场景设计;性能优化;游戏策划;技术美术,4
job_d31d1d08549286b9bb0d,混元大模型后训练算法工程师/专家-agent,大模型;智能体;场景设计;工具调用;多智能体;多模态,6
job_d3b007e80e7cb21731bc,大模型训练性能优化工程师（训练算子）（深圳/北京/上海/杭州）,模型训练;性能优化;深度学习;CUDA;场景设计;技术美术;分布式训练,7
job_d3c4c6041ccca9b48ce4,数字能源业务拓展代表,业务拓展;解决方案;电气工程,3
job_d3dbfaef46d7968959b4,精密制造技术工程师（磁电盘）,市场宣发;场景设计;产品经理;系统架构;解决方案;项目管理;资源管理,7
job_d3ffa9b8f05304b1076e,微信-后台开发工程师-AI语音/模型服务方向,游戏服务器;人工智能;资源管理,3
job_d4239591ec741c174d3e,天美游戏-资深商业分析经理（AI方向）,商业分析;人工智能;产品经理;场景设计,4
job_d4e12f805cad9bf9f32a,天美游戏-商务经理（AI技术方向）-新星引力计划,人工智能;大模型;智能体;AIGC;社区运营,5
job_d51be80018b2e48dadfd,《三角洲行动》-客户端开发工程师-玩法,游戏客户端;系统架构,2
job_d5749c9a403b97bc4593,微信-质量管理工程师,测试开发;人工智能,2
job_d5aca0821c6bf2c26944,微信开放平台-后台开发工程师-运营治理方向,游戏服务器;大模型,2
job_d632c6e7db0942aa008d,AI应用开发工程师-Agent方向,人工智能;智能体;产品经理;检索增强生成;模型推理;模型微调;强化学习;性能优化,8
job_d6925f82c217b9707e88,QClaw-AI大模型算法高级工程师,人工智能;大模型;智能体;模型微调;智能体开发;多模态;隐私计算,7
job_d7133fcae9be572e8401,研发效能专家（深圳/北京）,人工智能;渠道运营;Automated Testing;智能体;场景设计,5
job_d74c90e830b63a1a2efc,渠道业务-行业研究与分析,渠道运营;人工智能;商业分析;产品经理;内容运营,5
job_d7abe6094859c408be90,腾讯云数据智能平台-资深产品经理-出海方向,产品经理;人工智能;渠道运营;技术美术;机器学习平台;场景设计;市场宣发;社区运营;内容运营;品牌,10
job_d7afd13020f442f80b15,元宝-跨平台研发工程师,C++,1
job_d83fb62465d2e3eea47e,大模型存储研发工程师,大模型;模型训练;场景设计;系统架构;CXL,5
job_d881a6608f2105a36502,《王者荣耀》客户端开发工程师(AI方向),游戏客户端;人工智能;机器学习;智能体,4
job_d8bbdddf985677f71d5b,海外AI交付项目经理,人工智能;项目管理,2
job_d900e6d1a22e8fd66c26,微信输入法- 语音识别大模型算法研究员/工程师,大模型;多模态;强化学习,3
job_d9969f2fd51a29d6831c,《怪物猎人：旅人》-服务器开发工程师-（新星引力计划）,游戏服务器,1
job_d9e1c36f9aa9cc808b90,内容产品-数据工程,内容运营;产品经理;数据资产;Data Warehouse;数据质量监控;人工智能;数据分析;用户增长;模型量化;智能体,10
job_da0865e2716dd4944cdf,3D动作游戏《狩》-后台开发-AI 与模型应用方向,游戏服务器;人工智能;场景设计;产品经理;解决方案;智能体,6
job_da4c02283e6cc38d8794,云存储高级研发工程师,分布式系统;产品经理,2
job_da4caef2431331cf8332,企业微信-客户成功-行业解决方案专家（KA）,解决方案;数据分析;场景设计;业务拓展;技术支持;渠道运营;产品经理,7
job_dabba4a4e921f9d134ce,腾讯云-国际业务项目经理,项目管理;产品经理,2
job_daf350360baaa46aeada,新星引力计划-合作研发项目管理,项目管理;内容运营;产品经理,3
job_db0203c14db9a680156e,海外数据中心架构设计及解决方案工程师,数据中心;系统架构;解决方案;供应链,4
job_db0d619bdfeb5bc3f9c3,腾讯云-计算Iaas产品SRE工程师,产品经理;系统架构;运维;机器学习,4
job_db3e306dac076c4a42f6,腾讯营销-海外广告联盟-数据策略产品经理-北京/深圳,市场宣发;产品经理;数据分析;项目管理,4
job_db4513b3704a7c21a884,Future项目-UE5游戏客户端开发-(引擎研效方向),游戏客户端;引擎开发;性能优化;用户增长;图形渲染,5
job_dc53e6fb3e0dcaf05862,腾讯云语音大模型算法工程师（TTS）,大模型;场景设计;多模态,3
job_dca4c8e0ba2d09a12e56,腾讯游戏-多模态世界模型数据工程师,多模态;场景设计;大模型;版本管理;数据标注;数据质量,6
job_dcc68f2eb49cd21cde53,腾讯游戏-游戏引擎开发工程师-性能与工具方向,引擎开发;数据平台;人工智能,3
job_dcd53db78e5e445cf333,腾讯智能座舱- 多模态大模型数据架构师,多模态;大模型;系统架构;技术美术;场景设计;Spark;模型量化,7
job_dcdc81a241993d3bbf1e,UE微恐轻动作项目-资深技术美术（绑定方向）,动画设计;技术美术;引擎开发,3
job_dcf64013adf69c3dc18e,J3-UE5动作游戏-3D美术负责人,场景设计;动画设计;特效设计;技术美术;人工智能,5
job_dd0c3ea464ad23f9c9ad,腾讯营销-多模态大模型算法工程师,市场宣发;多模态;大模型;数据挖掘;内容运营;强化学习;场景设计,7
job_dd0cec309bdc446179f8,CSIG服务生态管理部-AI模型服务高级采购经理（云和人工智能方向）,人工智能;大模型;产品经理;场景设计;模型优化;风控模型;内容运营,7
job_ddca5bebbdeb3c8efaed,《洛克王国：世界》-高级游戏策划-技能设计方向,游戏策划,1
job_de25372508bab95ff1ed,腾讯战略发展部-高级商业分析经理-广告产品方向,商业分析;产品经理;推荐算法,3
job_de3fd7338c7a1825ed1a,混元Agent数据与环境平台工程师（深圳/北京/上海）,智能体;大模型;场景设计;人工智能;内容运营,5
job_de7599d2d9fb5f89f11a,音频系统技术专家,解决方案;产品经理;UX设计;大模型;人工智能;Python;模型训练;系统架构;芯片设计;场景设计;C++;机器学习;深度学习;模型量化,14
job_df0d4e2e9433b01a840b,公有云客户成功经理,项目管理;产品经理;Docker;微服务;网络安全,5
job_dfe23f246970e792df70,技术支撑架构师,技术支持;项目管理;云原生;场景设计;解决方案,5
job_e06208f7ff5ff651e4bb,AI方向-高级研效开发工程师,人工智能;测试开发;产品经理;提示词工程,4
job_e0a5c3ed15f170612087,金融消保合规经理-数据方向,数据安全,1
job_e0b7b08df7ae0f7a0287,精密制造IT解决方案工程师（CIM）,解决方案;产品经理;系统架构;SQL;Java;C#,6
job_e10a812271cd80c1d52b,预研风格化项目-资深动效设计,引擎开发;人工智能,2
job_e13aedd54e8b219bf5c9,数据加速高级开发工程师(深圳/北京/上海）,人工智能;场景设计;分布式系统;系统架构,4
job_e1400cf576dffb765bef,微信支付-安全后台开发工程师,游戏服务器;数据安全,2
job_e150d82e8bbfea1c8e4b,智慧出行-战略运营高级分析经理,市场宣发;经营分析;人工智能;产品经理;渠道运营,5
job_e16091c722d5957e2be3,微信-大模型后训练算法专家,大模型;场景设计,2
job_e18b47351773df6c0916,运营开发工程师-EdgeOne,系统架构;性能优化;数据可视化,3
job_e196cafe295fb6a56797,UE微恐轻动作项目-资深2D场景设计,动画设计;场景设计;角色设计,3
job_e249e4c343b6996fce85,微信安全-数据算法工程师,数据质量监控;性能优化;大模型,3
job_e2f1622c1fa8419a6d89,游戏研发 Agent 产品策划,智能体;产品策划;品牌;社区运营;产品经理;Go;TypeScript;技术美术;人工智能;场景设计;游戏策划;提示词工程;工具调用;UX设计;动画设计;Python;JavaScript;SQL;大模型;内容运营;项目管理,21
job_e30dd42d97dacd6fe775,轻量云后台研发负责人,游戏服务器;场景设计;人工智能;智能体;产品经理,5
job_e41798bdf3fae7b0e870,《洛克王国：世界》-高级游戏策划-3C方向,游戏策划,1
job_e5077bbeecb53c3bc034,微信小店-后台开发工程师-交易基础(带货方向),游戏服务器;市场宣发;场景设计,3
job_e7465fba572ff645f317,混元多模态大模型评测（北京）,多模态;大模型;数据分析,3
job_e753d9acd8fa9f4b0286,混元多模态大模型技术美术（资产制作/渲染方向）（北京）,多模态;大模型;技术美术;图形渲染;场景设计,5
job_e7954262dc9edf5f6e4d,元宝-动效设计师-产品体验方向,产品经理;人工智能;多模态;UX设计;动画设计;数据可视化;Web,7
job_e7c19e9ed8bb6eec3ee6,UGC游戏客户端开发工程师-Gameplay方向,游戏客户端;性能优化;游戏策划,3
job_e7fd1628f2726d9bb8f7,混元Agent评测Infra工程专家（北京/上海/深圳）,智能体,1
job_e80a64532596ecf2ceb8,资深UE5客户端开发工程师,游戏客户端;图形渲染;游戏策划;UX设计,4
job_e83c1961d035dbde04ad,智能体-商业化生态运营经理-CodeBuddy/WorkBuddy,智能体;人工智能;产品经理;渠道运营;用户增长;游戏策划;品牌;动画设计;市场宣发;经营分析,10
job_e84abe78c18d5504d46d,微信搜索-AI Infra 工程师-大模型推理方向(深圳)（广州）,人工智能;模型推理;大模型;引擎开发;智能体,5
job_e86aff86741075e5c2c0,智能湖仓研发工程师（上海/深圳）,Spark;实时计算;引擎开发;场景设计;实时数仓;社区运营,6
job_e86e6d93793a6ed1426f,腾讯云-解决方案架构师-公有云,解决方案;产品经理;技术支持;市场宣发,4
job_e8f103125c5ee7804eca,NVH工艺专家（智能电动）,产品经理;场景设计;系统架构;人工智能;数据分析,5
job_e90ffc701d486bffd5fb,和平精英-资深3D角色设计师（商业化）,角色设计;引擎开发;解决方案,3
job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,模型推理;性能优化;大模型;引擎开发;机器学习,5
job_e96f780aa13542e43e81,SLG（海外）-unity客户端开发工程师,游戏客户端;游戏策划,2
job_eb9b50a7deaca8e4c9af,视频系统软件开发工程师 (SDK),,0
job_eba353c05373de3be889,雾计算(PCDN)后台开发工程师,游戏服务器;性能优化,2
job_ebb7267e36d699e4556f,图计算算法工程师,图计算;分布式系统;系统架构;性能优化;大模型;场景设计;风控模型,7
job_ebc63845c88bf46d7fa4,企业微信-AI Agent高级评测工程师,人工智能;智能体;工具调用;场景设计;模型量化;智能体框架;数据治理;数据标注;产品经理,9
job_ebec11e99726ddc865ec,微信-基础架构研发工程师-AI Infra方向,人工智能;模型训练;多模态;场景设计;人类反馈强化学习;智能体开发;AIGC,7
job_ec77147416740d2f8241,腾讯战略发展部-商业分析经理-AI效率工具方向(北京/深圳),商业分析;人工智能;智能体;产品经理,4
job_ecb7e30456fea3bc9ae7,大模型训推优化工程师（深圳/北京）,大模型;模型训练;人工智能,3
job_ecd1cb058363cb1fbd34,混元强化训练框架研发工程师（深圳/北京/上海）,场景设计;智能体;强化学习;模型训练,4
job_ecfdd90f3c9b56115acf,混元大语言数据工程师（北京/深圳）,大模型;智能体;多模态,3
job_ed182239eb671b1fa1a7,和平精英-游戏运营推广-新星引力计划,游戏运营;渠道运营;产品经理;内容运营;用户增长;市场宣发,6
job_ed703f0fd278c66aecef,腾讯云国际-云迁移解决方案架构师,解决方案;场景设计;运维;产品经理,4
job_ed91b4cb144058e86ef4,微信小店-后台开发工程师-推荐系统方向,游戏服务器;推荐算法;场景设计;产品策划;系统架构,5
job_edf92821169db12c2369,微信小店-测试开发工程师,测试开发,1
job_edfb6ce677efc1bf4a52,金融科技-AI数据产品经理-数据开发方向,人工智能;产品经理;风控模型;场景设计;大模型;数据资产;数据治理;数据平台,8
job_eeed6b49fb46bff818cd,《异人之下》游戏客户端开发工程师（系统方向）,游戏客户端,1
job_ef0e042c385267c399b0,魔方在研轻动作游戏-客户端开发工程师,游戏客户端,1
job_efc752ddcc333c8fb1e3,微信开放平台-应用运维安全工程师,运维;场景设计,2
job_efe9e15ee8d623d658ea,魔方技术中心-高级技术美术-Pipeline TA方向,技术美术;项目管理;渠道运营;人工智能;场景设计,5
job_eff74087436a9e67f964,AI软件高手,人工智能;智能体;系统架构;场景设计;提示词工程;大模型,6
job_eff927b000e80a2474d6,智能体-后台团队负责人-CodeBuddy/WorkBuddy,智能体;游戏服务器;系统架构;产品经理;解决方案,5
job_f0fac60f72a9b929ac57,《三角洲行动》-客户端开发工程师-工具开发,游戏客户端,1
job_f140f9c6615980b80f31,和平精英-UGC开发者合作商务,产品经理,1
job_f1b4341eb967aff4a06f,元宝AI运营平台产品经理,人工智能;产品经理;用户增长;内容运营;市场宣发;场景设计;系统架构,7
job_f1b8cf52d6fee7cd9466,Supercell游戏-服务器开发工程师,游戏服务器;引擎开发,2
job_f1e514514c07c0b066ac,休闲 IAA 产品运营,产品经理;品牌;社区运营;Go;TypeScript;技术美术;数据分析;游戏运营;渠道运营,9
job_f209693c0762df704d20,微信读书/输入法/秒剪-AI 应用客户端开发工程师,人工智能;游戏客户端;产品经理;Android;性能优化;技术支持,6
job_f239b55779feda397ca2,魔方在研轻动作风格化游戏预研项目关卡策划,动画设计;关卡策划;场景设计;内容运营,4
job_f29b522bd72b352698ba,企业微信-AI应用后台开发工程师-企业知识挖掘和应用（成都/北京）,人工智能;游戏服务器;自然语言处理;大模型;智能体;UX设计;分布式系统;性能优化,8
job_f2de3099f1fc6b566582,腾讯游戏品质管理部-AI测试平台产品负责人-高级技术产品经理,人工智能;产品经理;系统架构;智能体;产品策划;场景设计;大模型;模型优化;渠道运营,9
job_f2e7f99fcb8c6ac2b02a,元宝- AI策略产品经理（图片理解方向）,人工智能;产品经理;场景设计;UX设计;大模型;提示词工程;智能体,7
job_f2ebad795484f348bb7d,腾讯云乐享-全栈Agent研发工程师,全栈;智能体;内容运营;系统架构;性能优化;产品经理;人工智能,7
job_f31ab59416b3807cab1f,PUBG Mobile-游戏客户端开发工程师(玩法方向)-新星引力计划,商业分析;游戏客户端;系统架构,3
job_f321b90f4a7a36539f8d,机器人具身智能研究员 - 大模型方向,大模型;强化学习;系统架构,3
job_f345ee9b44fce700281d,数据中心架构设计及解决方案工程师,数据中心;系统架构;解决方案;分布式系统;产品经理;运维,6
job_f354789bdea94c8fefe6,芯片设计工程师,芯片设计;系统架构,2
job_f3da46f26f2d43616d48,J3-UE5微恐射击-客户端开发（CI/研发效能）,游戏客户端;资源管理,2
job_f41abc667f58f1a5668d,QClaw-iOS/Android客户端开发工程师（深圳）,Android;游戏客户端;产品经理;性能优化,4
job_f463d212e326d7109c7f,《三角洲行动》-数据分析（经济安全方向）,数据分析;产品经理,2
job_f4c14f0b10002107315a,AI原生产品经理,人工智能;产品经理;智能体;场景设计;模型量化;工具调用;UX设计;数据分析,8
job_f4d2cc081471f4a246ad,AI智能体/大模型评测高级工程师,人工智能;智能体;大模型;产品经理;智能体框架;场景设计,6
job_f4f91acfb513ae7860dc,腾讯战略发展部-商业分析经理-微信方向,商业分析;人工智能;产品经理,3
job_f536227c0f809ea6000d,《逆战：未来》客户端开发（性能优化）,游戏客户端;性能优化;引擎开发,3
job_f55f4aad59047c41e40e,元宝-LLM大模型推理工程师,大模型;模型推理;CUDA;性能优化;引擎开发;模型训练;模型量化,7
job_f6336f1a5d4318199df9,应用宝-Wine 研发高级工程师,,0
job_f66dcfe2b7b7fdf4051d,魔方在研轻动作游戏预研项目-客户端负责人,产品经理;人工智能;内容运营;游戏策划;UX设计,5
job_f6af6c55da5777071091,芯片设计工程师,芯片设计;系统架构,2
job_f6b90ad618a6ba641faf,大数据运维工程师(深圳),运维;数据平台,2
job_f75136ccef363321b4ab,战略分析经理（中国新生代内容型方向）,内容运营;市场宣发;产品经理;业务拓展;人工智能;商业分析;提示词工程;智能体;社区运营,9
job_f853d7de7d38a1e72f76,混元训练 Infra 工程师-Dataloader/Checkpoint 方向-（北京/深圳/上海/杭州）,技术美术;分布式系统;HDFS;版本管理;分布式训练;场景设计,6
job_f88aa949120efa8d41f0,微信基础-语音大模型算法工程师,大模型;系统架构;人工智能;场景设计;解决方案,5
job_f894fccbf54e5f9fba8a,资深测试开发工程师（AI评测方向）,测试开发;人工智能;产品经理,3
job_f8a1fea92194b10bd18c,多平台动作搜打撤-UE5引擎开发工程师(资源与管线方向)-新星引力计划,动画设计;引擎开发,2
job_f8dc6519244e1237ac8a,数字能源拓展BD,业务拓展;解决方案;产品经理;渠道运营;市场宣发;游戏策划;品牌,7
job_f8eff3ac971f8759e194,魔方技术中心-强化学习开发工程师,强化学习;AIBot;元学习;场景设计;解决方案;机器学习;人工智能,7
job_f92ae6d81966c189e3c0,《王者荣耀》-技术策划-工具能力方向,游戏策划;内容运营,2
job_fa921352f00c4486d18a,《三角洲行动》-客户端开发工程师（战斗）-新星引力计划,游戏客户端;动画设计,2
job_fac04bd031c316c6d5f7,微信安全-大模型内容理解算法高级工程师-短视频方向,大模型;内容运营;市场宣发;场景设计,4
job_fb47135b21a7b1c9d670,企业微信-AI数据算法工程师-数据标注（广州/北京）,人工智能;数据标注;大模型;模型量化,4
job_fb4afd07d9b4e42a6ebe,游戏AI-数据挖掘算法专家,人工智能;数据挖掘;用户增长,3
job_fb52c2021cb66209bea5,腾讯元宝AI用户研究经理,人工智能;AIGC;产品经理,3
job_fb8cd78bb5f6a44d19b1,腾讯云-大模型产品解决方案架构师,大模型;产品经理;解决方案;场景设计,4
job_fba2838d9e36b111162f,海外数据中心运营规划工程师,数据中心;市场宣发,2
job_fbd89e6d541dae1b9f0f,游戏客户端开发工程师（通用技术向）,游戏客户端;引擎开发;人工智能;性能优化,4
job_fbe9c467080f96760b93,算法应用工程师（具身智能VLA操作大模型方向）,大模型;性能优化;场景设计,3
job_fc125b16241fc5f2e871,混元 AI 产品经理（北京/深圳）,人工智能;产品经理;大模型;智能体;场景设计,5
job_fc422ca6225add052dcc,混元多模态技术美术（AI/动画/场景渲染方向）（北京）,多模态;技术美术;人工智能;动画设计;场景设计;图形渲染;引擎开发;技术支持,8
job_fcca9056c214147f98a1,微信小程序-基础后台开发工程师,游戏服务器;产品策划;系统架构,3
job_fd2482b30c3ab182311a,QQ浏览器-Android开发工程师,Android;产品经理;UX设计,3
job_fd7c6813d30a8488fdd0,元宝-大模型评测产品经理,大模型;产品经理;场景设计;多模态;数据分析;模型量化;UX设计,7
job_fdf1f03b9658b8885126,混元Agent强化学习框架工程师（深圳/北京/上海）,智能体;强化学习;场景设计;工具调用;模型训练,5
job_fe27995138c6fa37cb24,元宝高级数据仓库开发工程师,Data Warehouse;实时数仓;场景设计;产品经理;数据质量;数据治理,6
job_fe7d1b29f8c9b5003ae2,QClaw-高级TypeScript工程师（qclaw核心引擎方向）,TypeScript;引擎开发;智能体;用户增长;Web;性能优化,6
job_fecebe5e15ebf7cc315e,大模型性能优化研发专家,大模型;性能优化;产品经理,3
job_ff0ebfeceaebe26aa703,3D动作策略游戏《虚环》-市场宣发运营-活动方向,动画设计;市场宣发;产品经理;品牌;用户增长;内容运营;社区运营,7
job_ff76d7eb1b5436c559d7,元宝主端-后台开发工程师,游戏服务器,1
job_ffad36e817d88a4575c2,元宝-大模型策略产品（社交方向）,大模型;产品经理;人工智能;场景设计;检索增强生成;UX设计;数据平台,7
job_ffb49fcd584980333f17,微信 -WeLM 大模型推理优化工程师（深圳、上海）,大模型;推理优化;模型推理;模型压缩;模型量化;人工智能;场景设计,7
job_ffbb026ea12ef919da41,数字能源业务拓展代表,业务拓展;市场宣发;数据中心,3
